Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
859549,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,144223,Married,Star,5391.08,Standard,2013,10,2020,9
754436,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,64430,Married,Star,5391.78,Standard,2017,7,2019,6
138993,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,102763,Divorced,Star,5391.97,Standard,2013,6,2018,2
863942,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,101064,Single,Star,5392.44,Standard,2013,5,2020,10
491351,Canada,Quebec,Hull,J8Y 3Z5,Female,College,77116,Married,Star,5392.5,Standard,2015,8,2020,4
635398,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,86081,Married,Star,5392.5,Standard,2014,10,2017,11
481018,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,123482,Married,Star,5394,Standard,2017,3,2020,6
495473,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,76113,Married,Star,5394.7,Standard,2018,11,2018,2
789826,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,118292,Married,Star,5394.7,Standard,2013,6,2017,7
364710,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,138049,Married,Aurora,51016.07,2018 Promotion,2018,4,2019,12
319501,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,92060,Married,Star,5395.09,Standard,2016,8,2019,8
940711,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,54691,Married,Star,5395.09,Standard,2015,6,2018,11
263433,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,72787,Married,Star,5395.43,Standard,2015,5,2017,11
527414,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,87362,Married,Star,5395.83,Standard,2013,1,2016,5
189817,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,85948,Divorced,Star,5396.37,Standard,2013,8,2016,8
850123,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,116666,Divorced,Star,5396.37,Standard,2018,5,2016,5
852394,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,50094,Married,Star,5403.59,Standard,2012,12,2020,10
825464,Canada,Quebec,Montreal,H2T 2J6,Male,College,74886,Married,Nova,2767.5,2018 Promotion,2018,2,2016,9
414157,Canada,Ontario,Sudbury,M5V 1G5,Male,High School or Below,108262,Married,Star,5406.69,Standard,2013,4,2016,4
684155,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,91999,Single,Star,5406.88,Standard,2015,12,2018,4
777714,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,93937,Married,Star,5408.91,Standard,2012,7,2017,4
147891,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,93150,Married,Star,5411.94,Standard,2015,10,2020,12
724660,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,64899,Married,Star,5411.94,Standard,2012,4,2017,1
352078,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,45657,Married,Star,5412.46,Standard,2012,10,2018,3
582427,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,103140,Married,Star,5412.46,Standard,2016,12,2019,12
273198,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,142758,Married,Star,5414.32,Standard,2013,11,2019,11
653637,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,68988,Married,Star,5414.62,Standard,2012,9,2019,5
217204,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,109758,Divorced,Star,5418.15,Standard,2017,5,2019,11
627826,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,94786,Married,Star,5420.34,Standard,2013,5,2016,9
481955,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,124543,Married,Star,5421.02,Standard,2014,6,2018,12
716236,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,109875,Single,Star,5421.54,Standard,2017,2,2019,7
762474,Canada,Ontario,London,M5B 3E4,Male,High School or Below,57451,Married,Star,5427.17,Standard,2018,6,2020,3
924793,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,120643,Divorced,Star,5431.21,Standard,2015,3,2020,10
537038,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,72359,Married,Star,5431.22,Standard,2013,5,2016,1
171257,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,147077,Married,Star,5431.37,Standard,2017,2,2020,2
969913,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,76361,Married,Star,5431.37,Standard,2013,2,2016,3
935738,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,121281,Married,Star,5432.86,Standard,2016,5,2017,1
185285,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,53336,Married,Star,5433.21,Standard,2017,10,2019,9
204507,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,126128,Married,Star,5437.44,Standard,2015,11,2016,12
714270,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,147760,Married,Star,5437.44,Standard,2012,4,2019,12
368878,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,132849,Single,Star,5439.36,Standard,2018,7,2018,3
139682,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,70151,Married,Star,5442.74,Standard,2012,5,2016,12
562305,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,94879,Married,Star,5445.82,Standard,2015,3,2017,6
615528,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,131459,Married,Star,5445.82,Standard,2012,6,2016,3
420515,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,105497,Married,Star,5448.56,Standard,2014,7,2020,4
311952,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,69178,Married,Star,5450.39,Standard,2017,10,2019,3
320191,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,131745,Married,Star,5450.39,Standard,2014,6,2016,7
536603,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,113753,Married,Star,5452.17,Standard,2017,11,2017,7
642000,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,61053,Married,Star,5453.86,Standard,2016,7,2016,12
405698,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,61796,Single,Star,5457.26,Standard,2017,10,2020,7
593506,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,92034,Single,Star,5457.26,Standard,2013,7,2019,4
496371,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,93030,Married,Star,5457.34,Standard,2013,10,2019,9
631661,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,113804,Married,Star,5460.37,Standard,2016,7,2020,3
207195,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,117586,Married,Star,5461.55,Standard,2016,4,2018,2
745290,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,49673,Married,Star,5461.97,Standard,2012,4,2017,1
489956,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,126171,Married,Star,5470.06,Standard,2012,12,2019,11
498793,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,65443,Married,Star,5470.06,Standard,2015,9,2016,7
648365,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,144038,Married,Star,5470.06,Standard,2014,8,2017,1
173506,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,149577,Single,Nova,2798.68,2018 Promotion,2018,4,2017,12
886677,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,147296,Divorced,Star,5473.16,Standard,2015,5,2020,10
889671,Canada,Ontario,Ottawa,K1F 2R2,Female,High School or Below,51995,Married,Star,5477.21,Standard,2016,4,2018,1
172135,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,97829,Married,Star,5479.56,Standard,2015,3,2016,5
708933,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,80442,Divorced,Nova,2862.73,2018 Promotion,2018,4,2018,8
299448,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,149916,Married,Star,5479.56,Standard,2013,3,2017,1
428536,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,116072,Married,Star,5479.56,Standard,2013,2,2017,7
969933,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,125930,Married,Star,5479.56,Standard,2014,6,2016,9
190236,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,108342,Married,Star,5479.85,Standard,2014,4,2019,4
810071,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,123296,Divorced,Star,5480.07,Standard,2016,11,2016,4
983900,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,63710,Single,Star,5480.1,Standard,2017,6,2020,4
169525,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,76523,Married,Star,5481.5,Standard,2014,4,2019,4
532752,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,95616,Married,Star,5482.55,Standard,2015,2,2018,8
270759,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,150578,Single,Star,5483.89,Standard,2012,10,2020,1
514272,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,84847,Married,Star,5488.93,Standard,2014,9,2017,11
991210,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,56676,Divorced,Star,5489.21,Standard,2017,3,2018,1
371152,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,137468,Single,Star,5493.02,Standard,2013,3,2017,8
614720,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,120640,Single,Star,5493.02,Standard,2018,12,2017,10
488799,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,130903,Married,Star,5493.7,Standard,2014,7,2017,9
297684,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,57565,Married,Nova,2885.74,2018 Promotion,2018,3,2017,11
972648,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,65607,Married,Nova,2919.71,2018 Promotion,2018,2,2016,11
171883,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,114906,Married,Star,5498.66,Standard,2015,10,2020,1
290902,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,104872,Married,Star,5498.75,Standard,2013,2,2020,3
134273,Canada,Ontario,Sudbury,M5V 1G5,Female,High School or Below,115480,Married,Star,5498.94,Standard,2014,11,2019,2
984545,Canada,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,142294,Married,Star,5498.94,Standard,2012,5,2017,1
730641,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,110996,Married,Star,5503.44,Standard,2014,10,2019,10
502615,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,71980,Single,Star,5503.92,Standard,2012,5,2019,10
228151,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,111916,Married,Star,5504.14,Standard,2014,8,2019,5
286065,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,87430,Married,Star,5504.14,Standard,2015,1,2020,10
385131,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,127441,Married,Star,5504.14,Standard,2013,6,2018,1
543460,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,98301,Married,Star,5504.14,Standard,2013,2,2017,12
668576,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,148061,Married,Star,5504.14,Standard,2017,6,2017,11
861336,Canada,Ontario,Toronto,P1L 8X8,Female,College,155000,Married,Star,5504.14,Standard,2013,11,2020,10
922351,Canada,Quebec,Hull,J8Y 3Z5,Male,College,103177,Married,Star,5504.14,Standard,2016,11,2016,1
515663,Canada,Newfoundland,St. John's,A1C 6H9,Female,Master,140704,Married,Star,5505.17,Standard,2013,9,2016,5
230763,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,117671,Single,Star,5507.16,Standard,2016,3,2019,4
784356,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,68661,Married,Star,5508.32,Standard,2018,1,2016,8
129510,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,61801,Married,Star,5510.11,Standard,2013,1,2017,12
486812,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,116190,Married,Star,5510.11,Standard,2018,8,2019,4
640082,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,105588,Married,Star,5511.03,Standard,2014,10,2020,4
968608,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,73499,Married,Star,5512.34,Standard,2015,5,2016,8
118332,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,77884,Single,Star,5514.34,Standard,2015,10,2017,4
239892,Canada,Ontario,Toronto,M2Z 4K1,Male,College,117482,Divorced,Star,5515.41,Standard,2015,4,2016,1
413347,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,128761,Divorced,Star,5515.41,Standard,2016,5,2020,12
269775,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,149330,Married,Star,5519.51,Standard,2017,11,2020,1
310867,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,140301,Married,Star,5522.77,Standard,2016,9,2018,1
565787,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,149912,Married,Star,5526.44,Standard,2014,11,2019,5
324506,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,74213,Single,Star,5528.21,Standard,2017,5,2018,10
383202,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,112354,Single,Star,5528.21,Standard,2014,3,2016,11
585377,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,59016,Single,Star,5528.21,Standard,2014,4,2020,12
346384,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,79301,Married,Star,5528.66,Standard,2013,4,2018,6
183025,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,112998,Divorced,Star,5531.72,Standard,2015,9,2017,8
380294,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,95497,Divorced,Star,5532.63,Standard,2014,12,2020,10
602361,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,124309,Married,Star,5533.23,Standard,2014,1,2017,7
573972,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,128060,Divorced,Star,5534.57,Standard,2015,12,2017,2
579581,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,82504,Married,Star,5534.58,Standard,2017,1,2016,9
795554,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,69582,Single,Star,5534.82,Standard,2018,12,2016,6
367774,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,48067,Divorced,Star,5535.96,Standard,2013,4,2020,3
780855,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,49037,Divorced,Star,5535.96,Standard,2012,7,2019,4
352337,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,55663,Married,Star,5536.39,Standard,2014,4,2020,1
123083,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,64795,Divorced,Star,5548.03,Standard,2016,8,2018,2
616641,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,148044,Divorced,Star,5548.03,Standard,2018,9,2020,1
872315,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57825,Married,Star,5551.39,Standard,2018,11,2017,7
204311,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,98289,Married,Star,5551.59,Standard,2018,8,2016,5
539599,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,150497,Married,Star,5552.33,Standard,2018,11,2018,1
601597,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,83886,Divorced,Star,5552.6,Standard,2014,8,2016,7
656639,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,75552,Married,Star,5553.52,Standard,2013,7,2018,12
162485,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,88474,Single,Star,5553.76,Standard,2015,11,2019,8
806283,Canada,Quebec,Montreal,H2Y 4R4,Male,College,134645,Single,Star,5553.76,Standard,2016,7,2018,2
298506,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,111464,Married,Star,5554.83,Standard,2012,5,2020,11
700924,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,80576,Single,Star,5555.56,Standard,2017,7,2016,8
865737,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,106376,Single,Star,5555.56,Standard,2014,10,2019,3
141266,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,65437,Single,Star,5555.83,Standard,2017,2,2016,4
502585,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,105590,Single,Star,5555.83,Standard,2016,7,2018,12
835785,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,71050,Single,Star,5555.83,Standard,2016,11,2019,12
211984,Canada,British Columbia,Victoria,V10 6T5,Female,High School or Below,92515,Married,Star,5556.91,Standard,2017,8,2018,1
195895,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,67302,Single,Nova,3038.83,2018 Promotion,2018,4,2019,11
650366,Canada,Ontario,London,M5B 3E4,Male,College,127469,Single,Star,5558.31,Standard,2015,3,2020,1
159531,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,86793,Divorced,Star,5563.77,Standard,2013,12,2016,4
701012,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,100824,Single,Nova,3115.7,2018 Promotion,2018,4,2019,4
539776,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,134732,Divorced,Star,5565.69,Standard,2017,2,2019,3
451469,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,142280,Married,Star,5568.66,Standard,2014,2,2020,7
278345,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,110492,Married,Star,5568.89,Standard,2018,5,2020,9
106964,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,116199,Single,Star,5568.95,Standard,2018,8,2018,5
272839,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,71135,Single,Star,5568.95,Standard,2016,4,2016,8
535320,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,80994,Single,Star,5568.95,Standard,2012,12,2017,7
807134,Canada,Quebec,Montreal,H3T 8L4,Male,College,55369,Single,Star,5568.95,Standard,2015,10,2018,2
834733,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,135426,Single,Star,5568.95,Standard,2015,6,2016,7
264723,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,129318,Married,Star,5568.98,Standard,2013,8,2016,12
463947,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,86269,Married,Star,5570.18,Standard,2015,1,2016,4
543119,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,57983,Married,Star,5573.11,Standard,2016,9,2018,8
301760,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,98575,Divorced,Star,5574.96,Standard,2014,4,2018,11
857159,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,81259,Divorced,Star,5574.96,Standard,2015,2,2017,9
371739,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,155549,Married,Star,5575.75,Standard,2016,10,2018,10
661069,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,142904,Married,Star,5577.24,Standard,2013,9,2020,12
820501,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,93539,Married,Star,5577.24,Standard,2015,12,2016,5
300454,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,130147,Divorced,Nova,3372.42,2018 Promotion,2018,3,2020,4
614782,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,137866,Married,Star,5580.92,Standard,2017,10,2017,4
289294,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,81335,Married,Star,5580.96,Standard,2015,2,2016,8
324713,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,48910,Married,Star,5580.96,Standard,2014,12,2020,11
230429,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,79896,Divorced,Star,5581.76,Standard,2012,9,2016,4
391542,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,105449,Single,Star,5583.07,Standard,2015,9,2020,8
125300,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,114966,Married,Star,5583.58,Standard,2016,3,2020,1
509746,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,117048,Married,Star,5583.58,Standard,2014,12,2016,7
495773,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,46569,Married,Star,5583.83,Standard,2012,8,2018,3
545497,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,145893,Married,Star,5586.97,Standard,2014,11,2016,3
411116,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,68685,Single,Star,5592.16,Standard,2012,7,2018,3
830777,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,130305,Divorced,Star,5592.46,Standard,2013,4,2019,1
692628,Canada,Quebec,Montreal,H4G 3T4,Female,College,99827,Married,Nova,3386.53,2018 Promotion,2018,2,2018,6
540628,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,63344,Single,Star,5595.39,Standard,2016,2,2020,11
978676,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,129634,Single,Star,5595.76,Standard,2016,3,2020,3
628096,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,76488,Married,Star,5595.84,Standard,2012,5,2019,6
165554,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,146085,Married,Star,5597.12,Standard,2017,7,2019,1
286225,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,91799,Married,Star,5597.12,Standard,2013,1,2020,5
442525,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,142607,Married,Star,5597.12,Standard,2015,4,2018,4
694743,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,84703,Married,Star,5597.12,Standard,2015,12,2016,12
854855,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,71935,Married,Nova,3430.32,2018 Promotion,2018,4,2019,3
954599,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,101996,Married,Star,5597.12,Standard,2013,9,2018,3
809024,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,65070,Single,Star,5599.38,Standard,2017,1,2019,9
997189,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,94994,Married,Star,5600.01,Standard,2015,12,2017,9
114983,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,146965,Married,Star,5601.68,Standard,2013,10,2017,6
337812,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,110083,Married,Star,5603.74,Standard,2015,3,2016,2
553944,Canada,Ontario,London,M5B 3E4,Female,Bachelor,98863,Divorced,Star,5605.38,Standard,2018,12,2019,2
651020,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,51433,Married,Star,5608.16,Standard,2017,4,2017,7
117932,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,95611,Single,Star,5608.32,Standard,2014,11,2018,1
919894,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,93308,Married,Star,5608.82,Standard,2016,7,2020,3
270761,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,118679,Divorced,Star,5609.08,Standard,2016,5,2017,5
869116,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,91829,Divorced,Star,5609.08,Standard,2012,8,2019,1
238752,Canada,Ontario,Toronto,P1W 1K4,Female,College,147640,Single,Star,5612.38,Standard,2012,7,2020,9
480846,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56401,Married,Star,5616.85,Standard,2017,2,2019,8
355839,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,141288,Married,Star,5618.49,Standard,2018,9,2017,12
101547,Canada,Ontario,Toronto,M2M 7K8,Female,College,139452,Married,Star,5619.69,Standard,2017,10,2016,6
153645,Canada,Quebec,Montreal,H2Y 4R4,Female,College,150696,Married,Star,5619.69,Standard,2016,5,2020,9
196582,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,49752,Married,Star,5619.69,Standard,2014,3,2016,2
309364,Canada,Quebec,Montreal,H2Y 2W2,Female,College,139861,Married,Star,5619.69,Standard,2014,2,2018,6
